seller_id,seller_city,seller_state
2AAFAE69BF4C41FBD94053D9413E87EE,PORTO ALEGRE,RS
483CA627D131E18F988349B1655C0ACD,MOGI MIRIM,SP
1A3DF491D1C4F1589FC2B934ADA68BF2,JOINVILLE,SC
E81E1F9C3E762E620F3FB60A51499E16,CURITIBANOS,SC
4170F6A9367E6B5D6401D03CE6D54569,BRASILIA DF,DF
4E480BE820E37DE1444325FF358C9296,TRES CORACOES,MG
6560211A19B47992C3666CC44A7E94C0,SAO PAULO,SP
3DA38366E7BD9BAF6369071F782ECDF0,FORTALEZA,CE
E3E290B38963293022CDCD6DB8328103,SAO PAULO,SP
70B52A4CFC823994561B00BAD161B4ED,SAO PAULO,SP
C1552B1DAB6E6F760950368AE61FB600,SAO JOSE DOS CAMPOS,SP
596849622429351F47B32E6CAE1055FF,MOGI DAS CRUSES,SP
E6FFC9AC6A7ADC9D16A1CFC2286DD546,SAO PAULO,SP
BF0045791395E66460EB04749C68672A,SAO PAULO,SP
718539D38D07DD351C76DB862760E2E2,CAMPINAS,SP
B76F4D90E85657A240495C876313ADC5,HORTOLANDIA,SP
979E9F8B5B39DD243A2550C8B05AECF0,SAO PAULO,SP
22A23E5AC7061FC538CC2A019AFAAF16,BELO HORIZONTE,MG
0B90B6DF587EB83608A64EA8B390CF07,MARINGA,PR
9200E6CE317B67196B6B0BAD4D4BD567,RIO DE JANEIRO,RJ
4C60877808F4318EF1107FBEB8F89AFA,ATIBAIA,SP
3BB32FEDAA74E4AD20F4CE067733BD31,PORTO BELO,SC
AE8BFDBF1C2A2A2DEE92D799DB0A31C6,TOLEDO,PR
1927CDB9FA74F5270097F6250E8E8F34,MARILIA,SP
8A87611C08849FFEECCAB52AA798B6C7,CURITIBA,PR
679769A98CFCC6DA877C8486FF1C13F3,IPATINGA,MG
ACF974E4D5950AD143A247471B831EB9,CAXIAS DO SUL,RS
20A7EFA9721046319BDDE5D60B6B5365,LAGUNA,SP
FEBAB0275244B9A49A623F0BD613CA2F,PEDREIRA,SP
F3DA5B2FF499EFB8D4A6D371D175D7DD,SAO PAULO,SP
436BF27F2F18474FC6047702E9F8A866,CAMPINAS,SP
D2F3E277560ED4C6361284429B00F037,ATIBAIA,SP
CD843D4CF8EF32827DE0396605163BA3,JUIZ DE FORA,MG
67883BAAAE6134EE81B271A542613728,SAO PAULO,SP
7DC9A3355BAE96DD82008B313D3A456C,DORES DE CAMPOS,MG
05E107217C7266362FD44B75B2CD4CC4,SAO PAULO SP,SP
1ACDE099EB406AA220B1169B188B42DA,SAO PAULO,SP
D97DF38225E5ABADAFF1E72CB72B823C,SAO CAETANO DO SUL,SP
45213867CEFBF2CD4C6177E10216A951,ARARAS,SP
61B893C57E33626AFB104D4112B1BE76,DIVISA NOVA,MG
A420F60FF1AA9ACC80D0E42959F2B313,SAO PAULO,SP
FF4EA69C2A729E83E63C7579E4EF8170,GUARULHOS,SP
FA5FDC4E4BB6BD1009AD0E4AC4096562,SANTO ANDRE,SP
916748BC99315C2D202898AE58B1617E,SOROCABA,SP
BC2AC6B95E1ACCCE9858528EE566C17E,CAMPINAS,SP
25DEBEAFBCE801FDD479539350185EEE,IGARACU DO TIETE,SP
02C988090B766852E088C69D7FB3B551,AMERICANA,SP
E5F9E61CEB5F523CC966E0F34095032F,BRUSQUE,SC
AD97A199236354E53FCD91A5A913E9A2,BRUSQUE,SC
3606774EC64634822D78DC2DB6D37045,SAO CAETANO DO SUL,SP
94165AEA8A35C3C21499CBCAE239B16C,UBERLANDIA,MG
C8665A4DD081A2C436B1CD921079D0D9,PITANGUEIRAS,SP
C7DCD301ECFE5AB7F778AC172CF74BE7,BELO HORIZONTE,MG
6C17BAF138731A4AAACC3210ADF2037B,FRANCA,SP
50C361BCF670D16F6DF4D52DE3DFF924,SAO PAULO,SP
32E5635E63CB374EB63AFDD242FB6134,RIO DE JANEIRO,RJ
C1F12F926D0BA950578B4FA41115CBB6,SAO PAULO,SP
8602A61D680A10A82CCEEEDA0D99EA3D,SAO PAULO,SP
C3ACDFAC4E3E97FF87529454FBC03642,SAO PAULO,SP
FDE0CC9EA29C8CCFC0A2C22256A58C71,CURITIBA,PR
E63E8BFA530FB16910DD6956E592BB81,GUARULHOS,SP
C4F7FEE5B0DB50E87766F5A4D1B1B758,SOROCABA,SP
D7485B33791774C36108F8C69602D48D,CURITIBA,PR
515D781150FEED28A6AC091BB0E3CB8C,CAMPO GRANDE,MS
E908C0F3646E8B60375734A350D95D71,SAO PAULO,SP
2646BAAF662D4D92AC48F047E35DB92D,SAO PAULO,SP
13FA2A6C6B9D0F43CB588D7C82117A12,SAO PAULO,SP
5343D0649ECA2A983820BFE93FC4D17E,SANTO ANDRE,SP
7C9130F5F3729EDD32AA059141D92484,GARCA,SP
E4EBD3F87BF70440014F07DDDA7FBE03,PRESIDENTE EPITACIO,SP
33A17D60C64393351EBF1EF860F4E0F2,PORTO ALEGRE,RS
640E21A7D01DF7614A3B4923E990D40C,IBITINGA,SP
D57E18D5F73C7CCB7F7339B61166898D,SAO PAULO,SP
DD2BDF855A9172734FBC3744021AE9B9,BELO HORIZONTE,MG
9D213F303AFAE4983637247556438EDE,IBITINGA,SP
AADFE0417E61315688B6BD7043361E25,GOIANIA,GO
079D295DCBF06EE8BB1B65BA964EB2B6,SAO PAULO,SP
55C26BCB609F480EB7868594245FEBB5,TABATINGA,SP
CBF09E831B0C11F6F23FFB51004DB972,SBCSP,SP
7FDB0720C8D7C9075538B365DC8C3A22,TOLEDO,PR
933446E9A59DECE7AE9175103820CA8F,CURITIBA,PR
3F8247D0F772FFA58560E5C682521AD5,JOINVILLE,SC
E46BC031F2C5BAE4CCB40BB90712E9B4,SAO PAULO,SP
4ABA391BC3B88717CE08EB11E44937B2,ARRAIAL DAJUDA PORTO SEGURO,BA
FCBA71D4D5DB057F43249145E4EB1E27,LIMEIRA,SP
C747D5B92C7648417FAEA95D36D763E8,PACATUBA,CE
715BBD5BA4E6B74CB0D2F29EB45058B0,SERRA NEGRA,SP
1430239A858E7682BBC43B20758AF153,SAO PAULO,SP
BB7A14E229B1C95156719C3D9552EEEE,RIO DE JANEIRO,RJ
D598F929FC44E1E38678E7F47250EC04,FORMOSA,GO
EDC518BA25576A0188A0E8F2C3AF186F,GUARULHOS,SP
4C18691B6037662BE2DF78A765D98AB5,SAO PAULO,SP
8F2B51A30523CDECDDC2F179F351C7D6,SAO PAULO,SP
6B536A23086FBA0D58C08D68814397F6,NITEROI,RJ
95F83F51203C626648C875DD41874C7F,BORDA DA MATA,MG
6B243F80ED07B10F0E8AA0F21A205F3C,CURITIBA,PR
E7F3BF1ECD8526EB7F3B18059E6716E5,UBATUBA,SP
4D600E08ECBE08258C79E536C5A42FEE,ENTRE RIOS DO OESTE,PR
2089A6D640999F9B9141AC719B2AF596,SAO CARLOS,SP
2A167CA73899C85001A837D8FB4962F6,SAO PAULO,SP
458C6FA920810CE2492DA71BC26D9EEC,CATANDUVA,SP
7494D0DCBA8551DF6CF37F1B905DC2F7,SANTOS,SP
698F5FA55A5F73D0740E9D9A773E8093,RIO DE JANEIRO,RJ
4F0D637C1197FD65405EBD755AC9F86B,TABOAO DA SERRA,SP
3969863BB8AF7F72580B3B1FFD3A17B3,SAO PAULO,SP
2A5B78B41CD05BAEAC8DF54C6606B92C,FORMIGA,MG
1F7DFAD2CB384EA4D2D7E1FFBD78C407,SAO PAULO,SP
08F5819815F3D06545011850BD70F0A8,SANTOS,SP
B32BE1695EB7EC5F10F72D9610A12527,CAXIAS DO SUL,RS
B94CC9F10DDC85E4BA73A6F7974E7101,MACAE,RJ
53243585A1D6DC2643021FD1853D8905,LAURO DE FREITAS,BA
6DF688DF543F90E9B38F4319E75A9D88,BELO HORIZONTE,MG
7F40D06AA0B5F1AA4F41AF8C0480E2EF,RIO CLARO,SP
DD88D13BEA9E4C2BF47DAF224F8141E5,LAJEADO,RS
72C38A04BD6A1C3DBC5298425A0DB86D,CASCAVEL,PR
9E17B9D64683AEBCBB9EE362D06463B4,RIBEIRAO PRETO,SP
B5BB2B985208834BD5BD86C7A402BBAD,VENANCIO AIRES,RS
B1FECF4DA1FA2689BCCFFA0121953643,CAMPO GRANDE,MS
7B1222C3624AA89B9558B50A2594188C,SAO JOSE DO RIO PRETO,SP
E595809A6C31EC4314FD06EF198C244D,NAVEGANTES,SC
BA6B68B55FE8704377A7D43C8E5C0185,BELO HORIZONTE,MG
B8114F2F589A6804810F04F99B36B498,SAO BERNARDO DO CAMPO,SP
83D7070A0B9A8B4625FA8682B819FABB,COTIA,SP
570D4583587A5FE2D47C7BE89B91AD27,SAO PAULO,SP
9591FC341B1BFB7EF561E2968EC6E011,SAO PAULO,SP
0AF977692321D895349EDED183341D28,SANTOS,SP
B33AAADD1A8891D2DFEF0C4C3BDF0371,LIMEIRA,SP
5D9DC90A686A8FDDACFFAB6BAB5653A3,SANTANA DE PARNAIBA,SP
CC80E2F693FA6E2408F47CCF62413FC1,CURITIBA,PR
DEE656F0F566ED1AA85BD137C943F08F,CRUZEIRO,SP
ACE601496E211A664100321F038F50AF,SAO PAULO,SP
D673A59AAC7A70D8B01E6902BF090A11,IBITINGA,SP
966CB4760537B1404CAEDD472CC610A5,DIADEMA,SP
D4A5E99E0DD915DF64BA55A7FBD583FD,SAO PAULO,SP
6BCB2352A2A0C38B845F598298AB9D26,MARINGA,PR
2C2C9832D1BB38C5B0034A3B47D313EE,SANTA MARIA,RS
F3B80352B986AB4D1057A4B724BE19D0,BRASILIA,DF
B452CB0AE35044C4A53179C39F49FB06,SOROCABA,SP
0307F7565FF85B299B6E5EF162B1B1A9,SAO JOSE DO RIO PRETO,SP
FFEEE66AC5D5A62FE688B9D26F83F534,MIRASSOL,SP
3BFAD056CF05C00DABE2F895925D83B1,OSASCO,SP
9AA388272EE334B6AE07BC73706E254A,MURIAE,MG
74BAFED391319577BCE6F4D2ACC0589A,SAO PAULO,SP
2B03AC196F5ED62AC483960FE0FA3B65,SAO PAULO,SP
0B64BCDB0784ABC139AF04077D49A20E,CANOAS,RS
0BFD0B434243ADC5C2E1AA6BAF19C6AA,RIO DE JANEIRO,RJ
92D14EDFB62EE5AE7FDFF70B0F4E7233,SAO BERNARDO DO CAMPO,SP
5E105F5C9F63F5F1FD75D6CB942E55B1,SAO JOSE DO RIO PRETO,SP
2FB25AB44BDBEAE6A4D816E0D0C9D500,VOLTA REDONDA,RJ
ED4311E67DEBD72B8610A5347A743087,GUARULHOS,SP
5BF397D04035B5F45CC41E82EC106803,SAO PAULO,SP
F9BBDD976532D50B7816D285A22BD01E,SAO PAULO,SP
E3E15E2C0B9700561EFAC21C6BE48066,SAO PAULO,SP
A5BFF0F43EB51F0CAD7C37FAC7244C8A,SAO PAULO,SP
F52C2422904463FDD7741F99045FECB6,SANTO ANDRESAO PAULO,SP
14F2B3587172B9DB894C9BAD8DAB520B,IPE,RS
1354D51653F645349064725ED204E85E,SAO PAULO,SP
EAAA46E98C9E61F6764DD1D7A2AB8B3E,MESSIAS TARGINO,RN
5B664594895AEFB418AFAEE6D40A9A23,PETROPOLIS,RJ
BF00385A5F7FC1EF39A13C2E9EE50A5F,SAO PAULO,SP
391BBD13B6452244774BEFF1824006ED,CAMPINAS,SP
C714262700F93DEFC16BF17A51A4CB23,SAO PAULO,SP
BCD2D7510D58E293F20FAD6438C1B314,CURITIBA,PR
EC4608A1F76453166BB312B2968AEAF4,PORTO FERREIRA,SP
5C603FFB38CBBF25A0E0698941324143,VARGINHA,MG
2BD05D410A8FD26DC4184A15F4F2F588,BELO HORIZONTE,MG
4DAB98CA6CD6D3DF586203CEFD28A042,PORTO ALEGRE,RS
293DEE954235E4E4E43F129313625EBE,BRASILIA,DF
CD68562D3F44870C08922D380ACAE552,RIBEIRAO PRETO,SP
082E0BF4CB865A6533B1E8E498CC0255,BOTUCATU,SP
C286EC035EE04BA81C97508F0B5DF544,CURITIBA,PR
DD8A29CE82D5C705BA932D81494600A5,SAO PAULO,SP
41DA412D33E8DA4F22BAF55CB1BDE82C,DOMINGOS MARTINS,ES
782F78B632A43875DD5B53E3E49C9564,CAMPINAS,SP
28405831A29823802AA22C084CFD0649,SAO PAULO,SP
FE19DCE63AE80346207C6C55713D1023,UBERABA,MG
A67780ABA9DD436E7AC0AA1F889E73EC,PRESIDENTE PRUDENTE,SP
D594982FD877AF63ACE38EA1FCA27C76,SAO PAULO,SP
DDA37071807E404C5BB2A1590C66326F,SAO PAULO,SP
5BC55DBE2F12B6AF6D83ED46023E0DC8,CORONEL FABRICIANO,MG
B1B3948701C5C72445495BD161B83A4C,SAO PAULO,SP
4E92348462C75B6C842B994CE84A0ED4,CACHOEIRINHA,RS
6E13DD869AA7185F601C941423ABCC8F,SAO PAULO,SP
723CD880EDAACDB998898B67C8F9DA30,IBITINGA,SP
00EE68308B45BC5E2660CD833C3F81CC,SAO PAULO,SP
1FBE10C70E30765ED1DE86D9F7E98409,MAUA,SP
001E6AD469A905060D959994F1B41E4F,SAO GONCALO,RJ
685B870DA5B52A710782C9C0FEFBEB5B,SAO BERNARDO DO CAMPO,SP
701938C450705B8AE65FC923B70F35C7,S JOSE DO RIO PRETO,SP
F3862C2188522D89860C38A3EA8B550D,RIBEIRAO PRETO,SP
F5F1F2C5F923F36AD79EA1D07185DDC9,TARUMA,SP
CF8AB1616079E2793AA29D524DF01BB1,SAO PAULO,SP
160851D3ECE7AA1A510F8D1A4BB8A8AF,GARCA,SP
61C36F0FC4A47F9532E5512B66668E62,GUARULHOS,SP
59B22A78EFB79A4797979612B885DB36,UBERLANDIA,MG
553A440137D6E0CF776AEE0BB83AC9F5,LIMEIRA,SP
EA8482CD71DF3C1969D7B9473FF13ABC,SAO PAULO,SP
72BC2CCE903C872FE376A8FAAA81D237,SAO PAULO,SP
65C255B299FAF2D12050937CC219C46C,SAO PAULO,SP
F09E26011D833DDAB11593C1A097A92A,PIRASSUNUNGA,SP
72C73BE2B085B9D57650DD53EB2004C9,SAO PAULO,SP
C2BDA99904207EDD1834F03E0022B007,SAO PAULO,SP
3D4824F20035949C710EAF111F869D39,SOROCABA,SP
042573AF89B6D931F672EFAF789D8358,SOROCABA,SP
5B925E1D006E9476D738AA200751B73B,SAO PAULO,SP
06BB3A2FE5E7B7A845B13E8FB91BD944,BELO HORIZONTE,MG
5F5A58930C3C35F3B5AF264F34FB8C85,RIBEIRAO PRETO,SP
FE2032DAB1A61AF8794248C8196565C9,CAMPINAS,SP
3092C0B297AACFB4BB6E056EBE13B9B8,ARUJA,SP
C004E5EA15737026CECAEE0447E00B75,SAO PAULO,SP
8629A7EFEC1AAB257E58CDA559F03BA7,GOIANIA,GO
1C56FFE0E9DEA2657FC6E95B53F40B13,SAO CARLOS,SP
74A9B9BDDF14ECE02BEB81F52C41A88D,SAO PAULO,SP
1CBD32D00D01BB8087A5EB088612FD9C,SP SP,SP
850857DFAC77488C307E2B1CBD84AB5A,CASCAVEL,PR
E0A366315B1B726B6C7832D664C0F530,SAO PAULO,SP
4049512728D969BEC69F84088B012416,BELO HORIZONTE,MG
120476EB7A04C149D14772EDAF5D9BF2,ANGRA DOS REIS,RJ
CD6EFC47EFAABF134F8BDB654E10B4F1,RIO DE JANEIRO,RJ
2A7C6C0B0D5EFDE2BF75EC1E1CEC2D41,MARINGA,PR
4E17C65A516F69D023A2AE78B84F28D6,SUZANO,SP
A8739AFB32AAA45E01815CA76F76F54B,SAO BERNARDO DO CAMPO,SP
D4828FEED4CDA2CD9D6B37899A95A71E,JUZEIRO DO NORTE,CE
E3D3B3EFAC954A60D61BE70B7E05B49B,SAO PAULO,SP
D558EBE531605A1285AB2B1BC3256DFB,DIVINOPOLIS,MG
C7A0A13CBCF29D5CE51C8F80AFDC0B89,LAURENTINO,SC
33AC3E28642AB8BDA860A2F693000E78,COTIA,SP
8936BA0DE1073EE888CB3185AE5DC661,SAO PAULO,SP
18A349E75D307F4B4CC646A691ED4216,SAO PAULO,SP
A72C2F59332659E361D647515C698798,FLORES DA CUNHA,RS
B55638AD525E906C698FA2CE742C1742,IMBITUBA,SC
BE9A160A9011F627C3E121D076C1EC7B,JARAGUA DO SUL,SC
ED859002AD59DBF8CF3602696A6C3000,LONDRINA,PR
12B9676B00F60F3B700E83AF21824C0E,MONTENEGRO,RS
EF2FBC2B607D8492BCFFE657A4645434,RIO DE JANEIRO,RJ
A080FC8A850289B27500F6B49CCA2553,SAO PAULO,SP
9C57BC60CFAD5EE62D35D3F1CE4593A1,CURITIBA,PR
9539213AA8E023C01937BEF95DC006DA,SAO PAULO,SP
69A43819C758C65A5BEFB0B471C954D7,APUCARANA,PR
8FDCA8E349553F99BC738833A62C8802,SAO PAULO,SP
0BB27263628258B8111A0262769FA9DB,SAO PAULO,SP
08061DC0FC165ED41288CC7ACDE738EE,OSASCO,SP
4EBDC7E6CD6102A022DADC49156D4EA8,SAO PAULO,SP
F918546BE4BEC7104D117789BA758B2B,SAO PAULO,SP
EB4A59A06B3948E851A7D7A830BCBC42,SALVADOR,BA
80146BC52C4F6AF5239B23DE2A20262B,TABOAO DA SERRA,SP
4091F77D8C768FC3E81C20761471761D,SAO PAULO,SP
0DFBED20065E425D2EAEFB101F9816C0,PORTO FERREIRA,SP
26BAD72ADD1F86E08A776CE4FFDAF1CA,PEDREGULHO,SP
E174DC2DE86D60FEE178170A154C05E7,SANTO ANDRE,SP
612170E34B97004B3BA37EAE81836B4C,NOVO HAMBURGO,RS
2A84855FD20AF891BE03BC5924D2B453,BELO HORIZONTE,MG
CF2384DD2F1DDDEA3F838EFED0945E65,SERRA NEGRA,SP
377BC18334C78DD2F1535EF22A3AD225,SAO JOSE DOS PINHAIS,PR
439A47CC365D6E3BD526812EA9DE3C29,MOGI DAS CRUZES,SP
6BA4733AA33F6386E9FB0C0FD3993B38,TORRES,RS
4B39558C138930B9E5489C93B6DF5FE3,ARACAJU,SE
4B9750C8AD28220FE6702D4ECB7C898F,LIMEIRA,SP
278B6E0B20C4F61FEFAA0577943D7A35,ITAJAI,SC
BA8E85DF286308FE68A2CE83A8F8B2D6,SANTA CATARINA,SC
2059C39F76271D4CA3F15B5FFACCC8B8,CURITIBA,PR
5A05A16BB50629EE31AFAB8A6D4C2674,CAXIAS DO SUL,RS
EDB65FE661681B1C0DE8BD47C8655855,SAO PAULO,SP
8CBAC7E12637ED9CFFA18C7875207478,JARAGUA DO SUL,SC
FDB9095204A334CD8872252FFEC6F2DB,SAO PAULO,SP
0CAB2DA43793A6F3C5ED8514C5F54627,CURITIBA,PR
5B97C06A046398E7005B2B7C0D707A92,JOAO PINHEIRO,MG
AAE3BFEA055532C57FB453ED3EC80B30,SANTO ANDRE,SP
866558B3BCCEF2DBC6D29A2B5995016F,ARAPONGAS,PR
CB5DF0DCB9E280B1780E9D589889F2C7,BADY BASSITT,SP
9BCDFA7B615B3ABB9461D9E3AD9886AE,BLUMENAU,SC
271C58A1D139C45EAF3316107C6D3A3B,SAO PAULO,SP
2DEE2CE60DE9709B1A24083217181A1F,SINOP,MT
A154D7316F158BB42E6FA18BBE3AFD3A,SAO PAULO,SP
F84FA566034F5E8E880A07EC624C56AF,INDAIATUBA,SP
4C1C7281388A33DD06DAAC44F9FADBD1,MARILIA,SP
2063DD1B9F568DF1C16741EA7D3E6ADB,GUARAPUAVA,PR
9CEA4682E16655F7DA87F406902E989E,ARAUCARIA,PR
B1AC6EA7895BC3DD6F0F6F4ABBDD2821,CANOAS,RS
851773C885FEB5E2DA3B4F82BC2B17CE,LENCOIS PAULISTA,SP
0FF83046C3FA22EFEE8ECF291888B191,CAXIAS DO SUL,RS
2B2FED75B8E5EA3A052FC4C0825DA485,JUIZ DE FORA,MG
9F50216BFD01913736A55A11B55EA842,TAUBATE,SP
2D518637F53161B973E01F56EA4BB88E,SAO PAULO,SP
AAFE36600CE604F205B86B5084D3D767,SAO JOSE,SC
EFFF9341F3F8F5237B44FF67ED36A7BF,VITORIA,ES
A7D0F8DD44F57EF6DE7F7F02E3D82630,SAO PAULO,SP
5B07547F10DD980738A1A27F685AF669,GUARULHOS,SP
A99504AC23ED125AAF5302AF6CC30AF9,BATATAIS,SP
5882820EF11C4C068EEA0677A7A879B4,CAXIAS DO SUL,RS
7357B52D27CBAA90F81A96CBC1279396,LAGOA SANTA,MG
180C3376AFF0E43DD5788709DF48A843,SAO PAULO,SP
B4B447D715F9AB302A188FB43D3E96B3,SAO PAULO,SP
5E25C632F9DB6CFB8BC100421C2737B6,CHAPECO,SC
F4C4DAA86E30C7E5A553A8D518AC03A5,CASCAVEL,PR
398CB257329EF7AF7F1943A8974A3CBC,SALVADOR,BA
4003520D80D0BAD1D5623F7AA3C63CDA,RIO DE JANEIRO,RJ
3289D8C3EEF4873F91CE0B1343C0DD58,PRAIA GRANDE,SP
B0F2A6122A90A93EB03E68653DD960E3,CURITIBA,PR
6C1B6D0C604B776F844125F911EB7377,SAO PAULO,SP
C4AF86330EFA7A2620772227D2D670C9,MOGI DAS CRUZES,SP
A888FAF2D1BAECECA6BAF9C3D603EE1F,UMUARAMA,PR
681FCE914360217DB47784AE28905A96,ARAUCARIA,PR
31BE790E64FC99F8FF48EC2BD18A3104,SAO BERNARDO DO CAMPO,SP
7B3447B497E55AF8C15FC7BD89D7B81A,SAO PAULO,SP
E560E4022D8F7AEBF155DB95946C5C0F,BELO HORIZONTE,MG
2F9B7CE230A057A98A9F5DF5893EE36C,BARUERI,SP
41B39E28DB005D9731D9D485A83B4C38,SANTO ANDRE,SP
809413606DBFE5DEEFD2DB646693EF67,SAO PAULO,SP
609E1A9A6C2539919B8205CF7C4E6FF0,BRUSQUE,SC
C3E2398FCC7E581CDA2E546557BF6968,SAO PAULO,SP
740205FEDFE4E90CA6857BC77DB0F2B4,CAXIAS DO SUL,SP
C79151301B9D90985D1FA52879213105,MARINGA,PR
3E46A38EE171C503C3B4A3F23FE3BF0C,SOROCABA,SP
3D4B1AE7539303B5704493798893E82C,SAO PAULO,SP
BDF0D02D36A1D839D0C39C4A887CDD49,BIRIGUI,SP
65A7C0788E4D632CCB5E1B594B87F0BB,SAO PAULO,SP
D7F1CFC638473BE93BAEDBFD02208016,BELFORD ROXO,RJ
001CCA7AE9AE17FB1CAED9DFB1094831,CARIACICA,ES
7F35F9DAF223DA737B78738FBAE4D977,VALINHOS,SP
2EB70248D66E0E3EF83659F71B244378,CAMPINAS,SP
6061155ADDC1E54B4CFB51C1C2A32AD8,CAMPINAS,SP
8B87CD0D43D49B9BDF40F56229364D59,SAO PAULO,SP
52A50B42ACCF164F9F019941E5759D9B,MONTE ALEGRE DO SUL,SP
C6BDA72E4DBF5C5866B13CB1810C6D03,SAO PAULO,SP
270572BB714B00531BE85E16E1550F26,MAUA,SP
16BDC8CEFD0E32A6F0824D296C5AD14A,SP,SP
4A82C4AF97FFC0FB2DC26BFDC03B1842,LAGOA DA PRATA,MG
3985A3C45BE355A4C57FDE108BFABD1C,ROLANTE,RS
07E8E8FC5222BB358E6F259DA3197074,SAO PAULO,SP
CD06602B43D8800BD0AFAD514919D35C,SAO PAULO,SP
8F0FBE2CD4D472157DC1CDEF6EDECAA9,SAO PAULO,SP
F44B6F775A2B390380E0E30B5C9D3EEE,SAO PAULO,SP
365E4BCE19BDA0082C3D15D83FDB8BCD,SAO CAETANO DO SUL,SP
2E0DBA2DA448400B1C11D7B4B22F32A4,SANTO ANDRE,SP
E882B2A25A10B9C057CC49695F222C19,TERESOPOLIS,RJ
734DEF04B237117A09321DD6D8F3F2A2,ARARAS,SP
28C7D8743FBC8679F484868CC0FCAEFB,ITAPORANGA,SP
9BAF5CB77970F539089D09A38BCEC5C3,INDAIATUBA,SP
E3DD723429D1B23614B7FA85E2C7A853,SAO BERNARDO DO CAMPO,SP
F4A04F7BE452AA3BB31760BF00055DD0,SANTO ANDRE,SP
DBC22125167C298EF99DA25668E1011F,BORDA DA MATA,MG
BC302730EA8CF49B5C74F579FEBB5BBF,CAMPINAS,SP
E64DDBE1CBCF4F2FC3092B7C481F3F9D,SAO PAULO,SP
56E361F411E38DCEF17CDC2A3D99628B,GUARULHOS,SP
048C2757535328E0D7DAC690AD3C0AAE,FRANCA,SP
BDB3EDBAEE43A761E2D4F258DC08F348,LENCOIS PAULISTA,SP
B127EFDABEFFB5D559349C7B172EB75D,SAO PAULO,SP
951E8CEF368F09BB3F3D03C00CA4702C,IBITINGA,SP
33D677F27A69B84051204EE4AE76EACA,JOINVILLE,SC
B88E7C57CB2D8B973B7DD4A2BFA14B36,CURITIBA,PR
1967A9E2AD6F51802B093147D861DF58,SAO PAULO,SP
9DA15F4A4EA758D9EEB49000DBE57E22,OSASCO,SP
D91FB3B7D041E83B64A00A3EDFB37E4F,PRAIA GRANDE,SP
749E7CDABBAF72F16677859E27874BA5,GUARULHOS,SP
3D5D0DC7073A299E31FA718CE1BC00B6,RIO DE JANEIRO,RJ
688756F717C462A206AD854C5027A64A,GUARULHOS,SP
56A8B450E802502BA53A9885EE38E29F,SAO BERNARDO DO CAMPO,SP
9B00ED88B7FDB95D6FF76E27C1B52D16,SAO PAULO,SP
4BE6B962D83299498BAE2190F95D6566,SAO CARLOS,SP
C13FB473E7CB8B83CCD543C094DF0608,SAO PAULO,SP
17998CF586426BF0F2C3726CB0A4B211,BELO HORIZONTE,MG
C88F62B4C386A59281014D677864D016,ARAPONGAS,PR
C864036FEAAB8C1659F65EA4FAEBE1DA,CAMPO LARGO,PR
8D899E15A5925F097CCA50FAA49B15E3,SAO ROQUE,SP
79565F7D5603B24DDF07ADE262547F2F,ARARAQUARA,SP
BA143B05F0110F0DC71AD71B4466CE92,SAO PAULO,SP
4E0D109CCFBA9A1151C103049880C857,SAO JOAO DE MERITI,RJ
89DDA63A3C907C468EC88C310ED91213,MAUASAO PAULO,SP
C522BE04E020C1E7B79F3ACFF36513D5,SANTANA DE PARNAIBA,SP
5F5B43B2BFFA8656E4BC6EFEB13CC649,SAO PAULO,SP
87F3E35268860433E13D577825AADA95,BOM JESUS DOS PERDOES,SP
C5E60E39C0F42B8E827DAA13CFF74AFA,SAO PAULO,SP
BCA9230D3BBB4EFA51872BF605A2F1AD,SAO PAULO,SP
4BC3D93E4A5F88A598D3D8CE4AE510B3,SAO PAULO,SP
6E864F5C4669EFF3D98140A07CC50202,SAO PAULO,SP
7BCD7C5F8631701474DB233CCF1C094B,SAO PAULO,SP
8B2D4AB22F42C5CFC338B846DECFDA60,FAZENDA RIO GRANDE,PR
D9BD94811C3338DCEB4181F3DBC0C73E,SAO PAULO,SP
E70053BF73D1B5863932E53A9FA47496,SAO PAULO,SP
DBD66278CBFE1AA1000F90A217CA4695,SAO PAULO,SP
E7D5B006EB624F13074497221EB37807,SANTO ANDRE,SP
6C9875B2F94BA781186F0C1AED8D1687,BROTAS,SP
D63F306DE130E0391D38A792541723B8,SAO PAULO,SP
2F74AF7A0EE5636F12C2336F9FFFED47,SAO PAULO,SP
C7FDB77FDBFF3C41981BC52F787E959E,SANTO ANDRE,SP
04FDEA0C111866E6CF812F1570D6B5BD,SAO PAULO,SP
63B464DBF392C7B80D12D932FA7CAFED,SAO PAULO,SP
747C1CDCD1737DCFBD1547F6EB6F2CF3,IBITINGA,SP
2B402D5DC42554061F8EA98D1916F148,IRECE,BA
9C068D10ACA38E85C50202E17B4A7E88,COXIM,MS
7C67E1448B00F6E969D365CEA6B010AB,ITAQUAQUECETUBA,SP
9EF932E837D8B7F392C0BFEE9D359DC2,IBITINGA,SP
D8BF0FC082FD4A77FC2E5679B6C00133,SAO PAULO,SP
66DC1B1632BD6A3E508510C5B3492107,JAU,SP
A7ECF689B40A44361E259B28939023E4,VILA VELHA,ES
939E6227D6964A11A70AA91243E418F2,CONSELHEIRO LAFAIETE,MG
