review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date
F7F1D9A7BFD32E43FC040B4619246D09,E9057CC32091BC1E10940DF4A6F08333,5,OTIMO,ENTREGA RAPIDA E SEGURA LOJA MUITO BOA,28/08/2018
9ECB9B631ADE18A0FF87F9A16E5BB395,D2553946A905EA785BC3D4910CB10C4E,1,RECEBIMENTO,NAO RECEBI O PRODUTO AINDA2 MESES,27/04/2018
B17FFAF551027BAFE85B7FE25AD2EFA6,4F16D07441EBB275F11B0C403433A20B,5,LINDOS,OS QUADROS SAO LINDOS VIERAM MUITO BEM EMBALADOS E CHEGARAM SUPER RAPIDO,07/08/2018
58121142BC3E062833B21732FEEBABAC,8C3FC6BC1BB3CD515F5E18C50935C472,5,OTIMO,MUITO BOM,01/08/2018
755C1120E3039706898991690021BDBE,DE623C0B6BB8C160E80EAACC3100433A,4,RECOMENDADO,BOM ATENDIMENTO E CUMPRIRAM O PRAZO,27/04/2018
6519B35EEE26A96203905284F2CEA803,54BFDAB89D1D282E8D79365AA32A86F2,3,AINDA NAO POSSO AVALIAR,AINDA NAO POSSO AVALIAR,28/06/2018
BC10E549AA6705C60E556B54A7562013,D5CDFC6D738B9BC83CD8931B0805A04E,5,BOM,O PRODUTO FOI ENTREGUE E COM BRINDE OBRIGADO,04/05/2018
349B2EA1C32A2318BAD2AFF4C8C8E4E3,35FEB4A5E2FA951053A5BF703CD631EF,5,SSRISFEITA,ENTREGA ANTES DO PRAZO,15/08/2018
AFCBA2895DF859183EE1E6EAFF0E3FD0,CE06972FE7C25DCA520903409EFCB744,5,SUPER RECOMENDO,ENTREGA ANTES DO PRAZO,01/05/2018
4B1CF4629CDC2C979E5A703BFF14FB81,1D0EC3F28FC4F0DFE429D70F0F2ACF7F,3,ENTREGA,MUITO BOM COMPRAR COM VCS,28/08/2018
0CCB35B372D5C137EBD2BD7D41321BF7,4ECB7B84B78466108B99FB193E6898D5,5,PARABENS,SEMPRE BOM O TIPO DE COMPETENCIA QUE VOS APRESENTA AOS CLIENTES,10/06/2018
B40647AE7090A9F220B512E8C0DC3D6F,CC7403CC8930609FB8201ADD01828B05,5,ENTREGA RAPIDA,PRODUTO CHEGOU RAPIDO E EM PERFEITAS CONDICOES,24/08/2018
7CEF106F6B24C1E51F5A74114F8B6C79,9BC4A96E4A1D676280D0F8EAD78CEADF,5,EXCELENTERECOMENDO,OTIMA,11/08/2018
3A2D01B239F82A20C0512AD49BF1286F,3D6809371021CC510DE4743748A1C235,5,EXCELENTE,100 SATISFEITO RECOMENDO,02/08/2018
60745446E130F57738713906A64416BF,6A2928AB4A049AE96AEF70DD00D5756E,4,RECOMENDO,O PRODUTO FOI ENTREGUE ANTES DO PRAZO QUE NO ENTANTO ERA BASTANTE AMPLO,03/05/2018
0ED4439FA50908D19F4F1C14E532B617,CE2E637F27A33A1FD345F4844E866449,5,ENTREGA DE PECAS DE INFOR,TUDO CERTO RECOMENDO,21/06/2018
89B6FC93C4B6110A4CB6516BCE15F25A,C90F87F78DFAC2717CDB50F16FDD734A,5,LEGAL,MUITO BOM,01/05/2018
78C58D4A6CC2E756B43E6EA1FF6C6229,55818CA5E8E590285938C49FCCD72EEF,5,SUPER RECOMENDO,ENTREGA RAPIDA BOM ATENDIMENTO E PRODUTO DE QUALIDADE,14/08/2018
68E602E3915B6EB3AF516CDB09DE5961,F4544B707C2C9583440B3EA50B0FC3A6,1,NAO RECOMENDO,O PRODUTO CHEGOU NO PRAZO CERTO MAS NAO VEIO DENTRO DA SUA EMBALAGEM ORIGINAL CONFORME MOSTRA A FOTO NA COMPRA VEM COM EMBALAGEM DE TESTER A TAMPA VEIO TODA TORTA PARECE PRODUTO CHINGLING,31/08/2018
C1BDEA9591E68FC2866F857B0165B027,470A0F13C7DCAED98920BF6DD918E09F,3,,PRODUTO BOM POREM PARECE DESFIAR COM FACILIDADE,30/06/2018
B4A94B13DE55B34A3064882D1B6C12B0,4D800FF31C8C5D493BA7137DBF5B45B7,5,RECOMENDO,CHEGOU ANTES DO PRAZO,26/07/2018
C2450B856E98D3C5C67111D03F059DAF,EFD2E87C44BEBEE6E88C8677E9E94448,3,DIFERENTE DA IMAGEM,COMPREI A CADEIRA QUE JULGAVA SER A MESMA DA IMAGEM CHEGOU UMA SEMELHANTE POREM NAO ATENDEU MINHAS NECESSIDADES A CADEIRA NAO CERTO ELA CEDE PRA FRENTE CONFORME SENTA NAO POSSUI ESTABILIDADE,28/04/2018
650357042FD68A716491AEF197D233D2,663D6F01237B7D9D1257BD3CE460AF4B,5,EXCELENTE,SUPER RECOMENDO ESSE VENDEDOR MUITO OBRIGADA PELA ATENCAO DISPENSADA,24/08/2018
ADB1D5514DC49D9C6311197EF7598804,0DFA86A9022C9929B3D7311150151F68,4,,,09/08/2018
68EC627741355461B48948B762F03EAD,3991F987EBB5686AC2CD5FB69D16D9C4,5,RECOMENDO,CHEGOU ANTES DA DATA PREVISTA,26/07/2018
DAA739BE87EAA8D825761F6487BA4E19,CF7B757FBC81196AD9916C519C092321,5,OTIMO,VEIO TD EM PERFEITO ESTADO E ANTES DO PREVISTO,27/04/2018
C26A0E9E8B25B8F35ADE5AC0C498933F,711394BFBB9D7D943D8DE2DDC5F59F23,4,RECOMENDO,TUDO NOS CONFORMES,08/07/2018
A1E212C1CCAE9BBA1A8F1772BC6E972A,5DC1B2E0F095CA11805BF922DE55EB4F,5,EXCELENTE,SITE CONFIAVEL RECOMENDO,09/05/2018
075996EBAB568617D390E34D8191D77B,A1C5606E8638AB41B56420E4C1F4BC21,1,NAO RECOMENDO,A EMPRESA RECEBEU O DINHEIRO NAO CUMPRIU O PRAZO E ALEGOU QUE TEVE QUE CANCELAR A VENDA PORQUE NAO TINHA O PRODUTO EM ESTOQUE AGORA VAMOS VER SER VAI DEVOLVER O DINHEIRO RECEBIDO,10/06/2018
ECC88ED5DC31DBCDE5F0EA48F2C882DD,2AE054EF2CA5E6EDEA18284D0FCB9682,3,DIVERGENCIA,COMPREI 02 LIVROS E APENAS 01 FOI ENTREGUE,12/06/2018
9655A9CA4669918B4781EE3A74C5F918,2305A735F5B64C8B4E0E7E3D64B5A39F,5,LINDA,MUITO LINDA E BEM GRANDE,14/07/2018
8110AE968F4A807F9127793CF2140B51,2BAE46553A029F4E6C9976E173D676EF,5,OTIMO,OTIMO,21/06/2018
3DF0708477B73AC2DF2F7DE5A0509F3C,90C6E60786251825A184D18D6A4718BB,5,MUITO BOM,MUITO BOM ATENDIMENTO E PRODUTO ENTREGUE BEM ANTES DO PRAZO,28/08/2018
4AFA6EC1D9E90E8A75288E372E6063B8,52B828F13E08788433ADAD4A7D135779,1,ENTREGA ATRASADA,ESTOU AGUARDANDO A ENTREGA QUE JA ESTA ATRASADA,03/06/2018
A557F612BAD9E7DDADA4CBE88154ED3C,21B9BB429B09C08B2AE81E3ED20E8D2F,5,PRAZO,EXCELENTE RECEBI UM DIA ANTES DO PRAZO E MUITO FACIL DE RASTREAR A ENTREGA,30/08/2018
B6725ED60DAECA0627149DC9537644D1,9EDB1ACEC4CEB154E425AA9248286F7E,5,OTIMA QUALIDADE,REDE MUITO BOA E RESISTENTE,14/08/2018
A01F8065D7DFBB004D706D19286F61AE,DED777E28F1667B9BDAF988FEA71C2FD,5,10,SO VEIO AMEACADO UM POUCO EM CIMA MAIS NAO VOU TROCAR NAO,21/06/2018
E8B23330C24AD7AC135E6FC3FFFD0642,FD014FB42116364B9F36FD0A79A016F0,5,ENTREGA SUPER RAPIDA,PRODUTO ESTAVA NA MINHA CASA EM MENOS DE 1 SEMANA,12/05/2018
1B7FF48407C29AE1F3021CCD7BDEABFC,E28AF6871DE556FACE371E45277E28AA,5,OTIMA,CHEGOU ANTES DO PRAZO PRODUTO MUITO BOM,05/05/2018
C9CCB66C3411E06340A8F195D53F3073,888C5DC2B24B36D92619A1DBEE973DA3,4,OTIMO PRODUTO,AMEEEEEEI O PRODUTO QUE INCLUSIVE CHEGOU ANTES DO PRAZO MAS CONFESSO QUE TOMEI UM SUSTO QUANDO VI O TAMANHO POIS NO SITE APARENTA SER UM POUCO MAIOR DE QUALQUER FORMA ELE E OTIMO E ESTOU AMANDO,15/05/2018
C2ED33BCBE7D48BDB67BC5A31BDB442E,8F13CA9482F62F69781A1141EBAD41E9,1,NAO RECOMENDO,NAO RECEBI ESTA DEMORANDO MUITO,07/06/2018
5D0A02A135D59674EBD32B2EADD9855A,AEE59DFC7DD589A60400818C624A6F91,5,OTIMO,OTIMO,29/08/2018
3B154B4C157DEF879C7528064A4A0834,541D81A8AFEE2348B192CC10DF37367C,3,SEM COMENTARIOS,OK,31/05/2018
30BF4E22CA3839250EC258FF0B7A6E30,25ACE71F9BB4D5F153B345C09FA36936,4,OTIMO,PRODUTO BOM E COM O PRECO MARAVILHOSO,25/04/2018
5FBF8F5C3BAD74A8532810142A110DCE,C5625E0DEB904FD1AE3C6C4A3A4A55D5,5,SHOW DE BOLISSIMO,PO COMPRAR,01/08/2018
969ACCED74B03ED005C80093D38451EA,2EC51579F21B9D6DA3F417E7CCEA378D,3,BOM,BOM,14/07/2018
225A1D6C15DF0B41F5DC5CA48B4512B5,D35A77135CB96DF5BDC938DCDBD2D85E,5,OTIMO,O PRODUTO CHEGOU BEM EMBALADO E ANTES DO PRAZO ESTOU MUITO SATISFEITA,15/06/2018
A935B3D67F406BAC4853776D80A05220,4A62FB19D5FA08FB514619DFCC617B3D,3,ACABAMENTO,ESTOU TENTANDO ENTRAR EM CONTATO COM A STARK PARA VERIFICAR A TROCA DO MESMO POIS VEIO COM DEFEITO DE ACABAMENTO MAS NAO OBTIVE EXITO EM FALAR COM ALGUM ATENDENTE REPRESENTANTE DO ECOMMERCE,05/05/2018
F11993A5CA65C2CF13DAB525908AA421,304E8CF62306A897106FD54CCFCC88BC,1,NAO RECEBI MERCADORIA,JA FOI BOM COMPRAR LANNISTER AGORA TO REPESSANDO,17/05/2018
F25A1229107B71758D6E38135E758A08,44D14514A06127F72CD96745ED0EED21,5,EXCELENTE,EXCELENTE,25/07/2018
71EA994DFB886AAAEC6B73246D916295,6EE6C06BB9E001463D8EBA71BDFC86A7,5,RECOMENDADO,MUITO BOM ATENDIMENTO PRODUTOS CORRETOS,27/06/2018
16E2C8DAD219BF8835F093ED58FE3CE3,4EEE637D6E745237ADF560DEC7AE412E,5,RECOMENDO,PRODUTO ATENDEU AS EXPECTATIVAS E CHEGOU ANTES DO PRAZO,02/08/2018
E7BF97C5A530951A3F2DF79EF61F0550,5551AF3C5C287246CC239E923963EF6C,5,MUITO BOM RECEBI,CHEGOU ANTES DO ESPERADO,21/06/2018
88DF5731CA820F5124DBF5DE7CF7E516,B275756D48E9C633331D56A9CAEDF3AB,5,ENTREGA NO PRAZO,MESMO EM MEIO A GREVE DOS CAMINHONEIROS RECEBI O PRODUTO NO PRAZO CORRETO,29/05/2018
F9D124E01E7D5E96A6824F1156D47AD7,F9785D27FFEA67339D5A4BA53294A3EA,5,EXCELENTE,ENTREGA MUITO ANTES DO PRAZO PREVISTO EXCELENTE QUALIDADE LINDO EU AMEI,25/04/2018
7B395616622736266D6690D1BE448B26,CC6581115F5706E74610ADF4449E5899,2,RAZOAVEL,O PRODUTO FOI ENTREGUE NO PRAZO POREM VEIO COM A TAMPA QUEBRADA E O PRODUTO VAZANDO,22/06/2018
BEEF78BA01549446FA34EAA861505FCB,4974295376C45FC743638FFAD01B8959,4,LOJA QUE CUMPRE,ATE HOJE TENHO RECEBIDO O QUE A LOJA PROMETEU QUE E IMPORTANTE PARA CONTINUAR NO MERCADO,02/08/2018
B91EC4B047BE78B2822CF8AAF61BF024,57A0AADEF1C7DB2296177EF296C89517,2,MUITO DEMORADO,PROVAVELMENTE EVITAREI COMPRAR NOVAMENTE POIS A DEMORA NA ENTREGA E MUITO GRANDE,22/05/2018
20E020750C8DC3424A37182FFEC5A0A4,749301535FC8F3A2576D3C52FCBC886C,1,PESSIMO,MATERIAL TOTALMENTE RUIM E DIFERENTE DA FOTO QUERO SABER COMO FAZER A TROCA,15/05/2018
F4839F938EFF2BABF3927E642972E8DA,D5BEAA273A2549C34C6660BB0FB23543,3,FALTA AINDA 1 PEDIDO SER,RECEBI APENAS UM DOS PRODUTOS NAO SEI POR QUAL MOTIVO O RELOGIO LED SPORT BLACK NAO ME FOI ENTREGUE NA MESMA EMBALAGEM JA QUE O CODIGO DE RASTREIO E ENCOMENDA FORAM OS MESMOS ESPERO RECEBER EM BREV,20/05/2018
2DEA01C10F5FFCD0A48D5B8C7471DDC9,77F514F9D88E4B1D04A34761994EE78C,5,OTIMO,OTIMO,16/06/2018
C92F8670B10CA3E78933D4F9F54BE681,A85CA5795F5B9095CD0BE276B40CFB8F,1,PRODUTO NAO FUNCIONA,O A CINTA DO PRODUTO NAO ESTA FUNCIONANDO,24/08/2018
7CD81989C9021109E262A104BEA4C496,8B625B4E1DACC9FE542998DDC8CEFD6C,3,OTIMO,MUITO BOM O PRODUTO FOI ENTREGUE ANTES DO PRAZO,30/08/2018
AC537CBBE14F085E3750F234EE9A6F1E,655A5B69BAFD871B61130F67836142AE,2,OK,PRODUTO NAO E ORIGINAL QUALIDADE RUIM E COM DEFEITO FICA OSCILANDO O CARREGAMENTO,31/07/2018
54F694774680820BA9FEEC6EF8D1B89C,553C468F68AF19869694DE8BCD095213,5,BOM,CHEGOU EM ATRASO DEVIDO A GREVE DOS CAMINHONEIROS MAS TUDO CERTO COM MEUS PRODUTOS,06/06/2018
4BD99BD23412C408607CD56A9858CFFD,98C0F6E16F786F293DB2CDF5388442F6,4,10,A ENTREGA FOI RAPIDA,18/05/2018
34E6EEC6FE28D16E7C2BC7518555B831,A7076E7ABA13DE8B66D95A55811290ED,4,RECOMENDO,NADA TENHO A DECLARA UM ABRACO,22/05/2018
E3AF8A75276702C19D1AC8D157630439,C9A4157FC325F9DF022D812F02226D85,2,FALTA DE CONTATO DE TEL,NAO CONSIGO NUNCA FALAR COM AS LOJAS LANNISTER,08/06/2018
09207E4102E61CBEBE0B37F10D5AFF32,70C0F518419924F19C9878C5B40A185B,5,OTIMO,PERFEITO,29/08/2018
22E94D99E564E3DAEB07D9F804AF1528,2DB1E25288F9A89E2ED181D8B6216F4A,5,RECOMENDADISSIMO,MESA LINDA CHEGOU NO PRAZO ESTOU SUPER SATISFEITO FICOU EXCELENTE NO MEU ESCRITORIO,01/05/2018
BD8E2D07697172F16D28F139A3DE5B60,71D7141D917163379D3BD485BB9A4265,1,PRODUTO ERRADO,COMPREI UM TAPETE MARROM REDONDO RECEBI UM AZUL RETANGULAR PRODUTO DE BOA QUALIDADE POREM ERRADO,30/06/2018
2BCD71F326882BDBBDDE7E36ACC73C20,13C275BB0585B060DA0D45973177DC80,5,OTIMO,RELOGIO LINDO APENAS MENOR QUE O ESPERADO MAS VEIO TUDO CERTINHO NA CAIXA COM GARANTIA ETC COMPREI PELA MEGA MIX,15/06/2018
6B47A3257DA75745F1A3E5C468E573F8,02D0CD05F04AB2E3C1ACC473B0ABC865,1,NAO RECEBI O PRODUTO,ALEM DE NAO CHEGAR NO PRAZO NAO CONSIGO RASTREAR SO DIZ QUE HA DIFICULDADES NA INTREGRA E MAS NADA,05/05/2018
4B25EC9D7825FBB69B4815C7AB4D94FA,A8F7065ACC12B517FBF7AB744BFF8EDC,1,ENTREGA,PESSIMO ATENDIMENTO NAO ME DERAM NEM EXPLICACOES PARA ESTE 1 MES DE ATRASO NUNCA MAIS FACO COMPRAS PELA LANNISTER,08/06/2018
5BF98E9DB492CB76E7B61AAC556453EC,B74EF7F1CAE2F2AA39EF694089220237,4,RECOMENDO,SATISFEITA COM O PRAZO,08/06/2018
E0C7773F83F813057438DF288C684601,B3F179611003F752F8BEAACFF7C017CD,5,OTIMO,O PRODUTO ATENDEU AS EXPECTATIVAS,11/05/2018
0E1059A405261FEDA792621AA2D0699A,97D09FC348CBDA42AE770C92EC3AF0C1,4,BOM RECOMENDO,RECOMENDOCHEGOU NO PRAZO CERTO,10/05/2018
DA8F9A4695FA7990D898918B880E8963,02CBFC1AA8D209D7FEC3325970CA22A6,1,PURA ENGANACAO,LANNISTER POSSUI PARCEIROS QUE SAO DE CONFIANCA SENDO ASSIM NAO CONTEM MAIS COMIGO,21/06/2018
BAE18334ACBE1AEFB398205A77653B95,D8823F4E35F58BEF4822771F326D6153,5,OTIMO,PRODUTO ENTREGUE NO PRAZO QUALIDADE MUITO BOA BEM ACONDICIONADO E EMBALADO,22/08/2018
C1D19E7D277BD8E3DA980D7E13936331,4D670725075298192EC296C1AA5F6EAB,5,OTIMA,ADOREI O PRODUTO E FOI ENTREGUE BEM ANTES DA DATA MARCADA,25/08/2018
E362B005B08FD777CB2E29D8BE450CCE,48AE7C42EF48317F964C51175915407E,5,PODE CONFIAR,VOLTARIA A COMPRAR,08/06/2018
8893FAB749F3F851D324392DC0C97442,934C31CC6ED6A0AA597CF0CA07682DBB,5,OTIMO,PERFEITA A BOLSA E FOI ENTREGUE NO PRAZO,18/05/2018
F6EB2DCFB35D548A4D5760CED10451C1,736781FE643AC5D2D2B468BCFE193ADC,1,NAO RECOMENDO,PELICULA BASEUS 3D ARC EM VIDRO TEMPERADO GALAXY NOTE 8 NAO E ME ENVIARAM DO IPHONE SE,25/04/2018
F190445C295588B79FD84493B564F16E,1E55E0CA5A1EC21CC2073BF3DF3E2F30,1,PESSIMO,PRODUTO NAO CORRESPONDEU MINHA EXPECTATIVAE MUITO FRAGIL NAO RECOMENDO JA VEIO ESTRGADO,21/08/2018
D360152275BD1B51A0DBB80153801CE2,20E0BF03ACD50798A06CE8A2D8FF65E5,5,PRODUTO MUITO BOM,PRODUTO ENTREGUE NO PRAZO COMBINADO,15/05/2018
BA9F93C820BC0011EC9815BC7249BF0C,D99C77F6EB93E9CDFCA26E997F54530E,5,KIT CAPA PELICULA J5,LOJA COMPROMETIDA POSTOU RAPIDO RESPONDEU TODOS OS QUESTIONAMENTOS EU RECOMENDO PRODUTO DE QUALIDADE,28/04/2018
3B96CC180EB37FD6124F12EE33E3BE1E,B1737A1EF657350EE5E90C4035AD2AEB,5,SUPER RECOMENDO,PARABENS PELO COMPROMETIMENTO COM OS CLIENTES OBRIGADA,03/08/2018
2F058A24A72255FD26B95CF3F16677EC,68709F86FB9EBA39721082BA8FCB7047,4,BOM,BOM,09/08/2018
7CE3FD1860B812670AF14AF3DF207649,AE9C433ACD3649ACFB7C7BF169B307DA,1,PRODUTO ERRADO,RECEBI NO PRAZO POREM VEIO OUTRO PRODUTO O QUAL NAO ERA O QUE TINHA COMPRADO,26/05/2018
CA7AD2996BB9A4483F680E6AB602A550,D1D4D25A699E5209DBEA9AB56E4379EB,5,SATISFACAO,RECEBI O PRODUTO CORRETO E DENTRO DO PAZO SATISFEITA COM A COMPRA COM A MERCADORIA E COM A LOJAS LANNISTER,10/05/2018
00D94C2F30E0FFAF2753319FC02C94A4,FEF42A935645BAEBE981CF96008DBB1A,5,10,JA CONHECIA O PRODUTO,07/08/2018
3FDF84D51B1E6D641FE7B84A266C02CF,665C70DAD359D52A11EC77814605AB19,3,PROBLEMA COM A COMPRA,OLHA ATE INDICARIA SE NAO TIVESSEM COLOCADO APENAS UMA PECA SENDO QUE COMPREI 2 EU REALMENTE ESPERO QUE ALGUEM RESOLVA ESTE MEU PROBLEMA PQ EU TO PAGANDO POR 2 PRODUTOS E USANDO APENAS 1,17/05/2018
85188F187DF3D7D9DA6598B6D9EA0BB5,A891A6826AEE7CA570551A63A25C135B,4,OTIMO PRODUTO,ATENDEU MINHAS EXPECTATIVAS TEM QUALIDADE RECOMENDO,08/06/2018
E507391AA0B56B81113A38A1CE4B1FD2,BDC0BD072186BA7097165EC74875F0EB,4,PRODUTO BOM,NAO TESTEI AS TESOURAS AINDA MAS PARECE SER BOA,06/05/2018
5F9486999E747593F7321E21CAA3C79F,E2A9B051883676E2F50CD619FE68BEE6,3,QUALIDADE,INFORMOVOS QUE A FURACAO DAS PECAS NAO COINCIDE E PRECISEI FAZER UMA ADAPTACAO PARA COLOCAR AS PECAS MAS DE MODO GERAL ESTOU SATISFEITO,17/05/2018
C02468A6A0192A529A45D2E50CB52F6A,EC99CF3EF9A84993F1E55AA4FC615C42,1,ESPERANDO,ESTOU AGUARDANDO A DUPLA DE QUADROS POIS SO FORAM ENTREGUES AS CORTINAS APOS RECEBER ALTERO MINHA AVALIACAO,18/08/2018
145554ED534268C6FD996D79984D85DB,57FCE93A49162F50B73540052F2871DC,5,,MUITO LEGAL,12/06/2018
696B2F9FEE06062CC683F4A1958BF674,12E4FBAD3EBED6412967A3FD5818C456,5,MUITO BOM,PANELA DE QUALIDADE E PRECO EXCELENTE,23/06/2018
51AD611A7B0BF35DC0D8C133C7B86133,5B6D41ACB7C2E60BF82DF4D27888B501,5,OTIMO PRODUTO,MELHOR COMPRA Q FIZPRODUTO MELHOR DO Q ANUNCIADOGOSTEI MUITORECOMENDO A TODOSPARABENS,07/06/2018
6A817364A1BB1E3A0F509AD6EE9259E5,9BDAACEC1587FDF0B7C123D64020F552,5,NOTA DEZ,OTIMA EMORESA COERENTE COM O SERVICO DE ENTREGA E TAMBEM COM OS PRODUTOS,23/05/2018
3BCF22BB0022865BAECACC136F500F3F,3D257C464D0525772E3408C2B25A8C31,5,OTIMO,OTIMO,27/05/2018
B262FA98FD961F8C6DFEA76843792CF4,96C36D3FAF307D34E6087D144458450F,4,ELOGIO,PRODUTO CHEGOU CORRETAMENTE E NO PRAZO,10/01/2018
1595809104A04F6611904C1549CFEDE0,0A2DE98201596F294C0D11B01A0100A7,5,LOJA MUITO BOA,SO UMA SUGESTAO SAIAM POR FAVOR DA LOGISTICA DOA CORREIOS POIS O SERVICO QUE ELES PRESTAM E UM LIXO QUANTO A LOJA NOTA 10 O PRODUTO E O QUE EU ESPERAVA,09/06/2018
5BD178E5B1143D098B38FDD4C3CFB7F7,AE35264F1F3D48DCABAC5F8A4044C8FD,5,BOA COMPRA,ENTREGA RAPIDA AGORA RESTA SABER SE O PRODUTO E REALMENTE O QUE DIZ SER,14/07/2018
FD750679BBE8DE238E52E57FF601FA91,0900F1B09F4249E09CE4735618757707,5,SUPER RECOMENDO,MUITO BOM RECEBI MUITO ANTES DA DATA SUPER RAPIDO,30/06/2018
BE659C53E8565157A8EFD844A66E7612,4FE8BF212087B2B27D2D5CA8BC866A74,4,RECOMENDO,MUITO BOM CHEGOU ANTES DO PRAZO,25/07/2018
A2937161BD6607B827771B6E47E9156E,00CEE8A4DBB042385CBBD84699E78B2E,5,SIM RECOMENDO A LOJA,RECEBI O PRODUTO INTACTO,26/07/2018
5E7D9B46A5AC5C13238043A5E966123D,66418C06E5F1B83EA04C3D1A7221DB5D,1,NAO RECEBI,NAO RECEBI O PRODUTO,24/05/2018
8B1AEDC3CAA0A60C4DB95D0ECF3905BC,5570DC7D80F99AA07875D9BF7F1DB998,5,PEQUENO MAS LINDO,ENTREGA SUPER RAPIDA CHEGOU BEM ANTES DO ESPERADO O RELOGIO E LINDO SO E PEQUENO MAS MUITO LINDO,11/05/2018
9A15AEFCE750B8B113B745FFE25B89D1,92E84486F579AF569ADA10423502D997,5,PRODUTO OTIMO,PRODUTO CHEGOU NO PRAZO VEIO BEM EMBALADO E CERTINHO A ESPECIFICACAO,29/06/2018
F1F1EECCCB02D41AF99B2EE9DF976969,A9E8723CE1D27E389FF1E5EF7A71502B,5,OTIMO,LOJA MUITO RESPONSAVEL E O SMARTPHONE E EXCELENTE,24/08/2018
95D0BC980F4040DB7F24F2DEB3AD0A92,5262EAEB971616FFEF822379ED91896F,5,PRODUTO BOM,PRODUTO DE ACORDO O ANUNCIO MUITO BOM,26/06/2018
D80791635EB7CBD2D88744DBF480199A,3910F99FE841CB26A6ADDDC96249D3C8,5,PRODUTO CONFORME DESCRITO,CAPA GROSSA FACIL DE DOBRAR PARA GUARDAR MATERIAL BOM CONFORME AS FOTOS,05/08/2018
F6FC716E07ECE9153CE70850B6DBE548,2A15D40DA6ACCB25C550B694FDF84478,5,MUITO BOM,ELE E COMO DESCRITO BOA FUNCIONALIDADE POREM TEM UM CHEIRO ESTRANHO NOS PRIMEIROS DIAS,24/04/2018
50A1205A547F8090F3F3C746C40C946C,E156C06E2CEACAFE7263782D2115FCA8,5,RECOMENDADO,OTIMO PRODUTO,03/06/2018
68F69C0857A48CEFB0D032B873FFA67A,F49F2AB05C53D4B13CAFACF2CEF7C266,5,SUPER TOP,PRODUTOS LINDOS SUPER DA HORA CHEGARAM EM MENOS DE 5 DIAS DA DATA DA COMPRA E A PREVISAO ERAM QUASE 30 DIAS QUALIDADE SUPER BOA SUPER INDICO,22/06/2018
30C1395A6F5FF2C9EE55B4985B63CB24,7ECF083716EC54FD45FC322A9ECD0E23,5,RECOMENDO A TODOS,CHEGOU TUDO CERTO,12/07/2018
F20B01E3A1009824AED56A6E63416949,B6FE88F4F585C944818DB94F580332F9,5,EXCELENTE,EXCELENTE PRODUTO ENTREGA FEITA ANTES DO PRAZO,21/07/2018
324010422168339F7B9A9B524F616275,65E004516D71C3C2E5E08910AB872A08,1,PRODUTO ERRADO,PRODUTO ERRADO,17/07/2018
C4ED4E66F7EDEA0B762DFA1992959631,2B4B4A22DE76A4CC703A9D68CB690BAE,1,PROPAGANDA ENGANOSA,UMA LASTIMA QUE LANNISTER REPRESENTE ESSE PRODUTO ESTELIONATOPASSAROS FIZERAM CASA NO APARELHO NAO FUNCIONA,24/07/2018
1A3443D869B9D3F3D2B4869F1C173C1C,88834299D278C558DC9D76E61F0C2388,2,3,COMPREI 2 ROBOZINHO E PAGUEI E VEIO SO 1 ROBO DE 50 UNIDADES COMPREI 2 ROBO PRA VIM 100 UNIDADES E VEIO SO 1,21/06/2018
5C557DC1F955ADD7889F4E01AD0EFD4B,F1E580516C53F1DEBCBDCD9185770ECF,5,10,NOTA 10,18/05/2018
7FD6B41FF07C831D31A7FEA0E0D66B56,A6055E208086FE169C0A0F191B43445C,5,EXCELENTE,EXCELENTE,09/05/2018
B21F76C7EF5F9C15AF959A48E2BA0773,934583479BAC4AB37120CACE4120596A,5,RECOMENDO,TUDO ENTREGUE CERTINHO E ANTES DO PRAZO RECOMENDO,20/06/2018
2E7D87A1EE58927A51926E796E476ACE,CA27A287674894B782ADE649665CDB1E,1,TROCARAM A SERIE DA BONEC,OLA BOA TARDE N VEIO A BONECA SERIE 2 E SIM A SERIE 3,18/08/2018
7A73AEAB035DD8217755E59D56D7B76E,D6B2CC5D981E25C858336CAD7BDE6E06,5,PRODUTO OTIMO RECOMENDO,OTIMO,22/08/2018
472ECFDAED067B48F67B0F0F427E7314,066DA535B01BE4B26CA70864A62D92E1,1,INSATISFEITO,FIZ A COMPRA DO CARRINHO DE BEBE DO MEU FILHO ANTECIPADAMENTE PENSANDO QUE CHEGARIA EM TEMPO HABIL E ME ENCONTRO NUMA SITUACAO EM QUE NAO CONSIGO DEVOLVER MEU DINHEIRO E NAO CONSIGO RECEBER O PRODUTO,18/05/2018
7305B636A2AF61582C8B20A9BF9888E9,DC9B66F791E6BC0D3A44E2C513A1D117,1,FALTA DE COMUNICACAO,NAO UM TELEFONE ONDE PODEMOS FALAR SOBRE O DEU ERRADO E POR EMAIL NAO OBTIVE RESPOSTA,28/07/2018
0E53DC4D8FCD4AD3CA113EC99B1EC77F,17CC50AFA3F8797F14BF500A65230845,5,SUPER RECOMENDO,A MINHA DATA LIMITE ERA DIA 090818 E DESDE 280718 JA ESTOU COM O PRODUTOTUDO CERTINHO MUITO BEM EMBALADO BEM IDENTIFICADO,28/07/2018
